84, 91, 8
19, 92, 8
20, 92, 10
21, 92, 9
22, 92, 15
23, 92, 8
24, 92, 8
32, 92, 23
33, 92, 30
34, 92, 28
35, 92, 26
36, 92, 25
37, 92, 32
38, 92, 41
39, 92, 51
40, 92, 51
41, 92, 43
42, 92, 21
66, 92, 58
67, 92, 60
68, 92, 62
69, 92, 49
70, 92, 50
71, 92, 35
72, 92, 32
73, 92, 19
74, 92, 11
83, 92, 12
84, 92, 12
75, 92, 13
85, 92, 9
18, 93, 8
19, 93, 7
20, 93, 9
21, 93, 10
22, 93, 10
32, 93, 27
33, 93, 30
34, 93, 26
35, 93, 22
36, 93, 32
37, 93, 35
38, 93, 41
39, 93, 56
40, 93, 46
41, 93, 39
66, 93, 52
67, 93, 62
68, 93, 67
69, 93, 66
70, 93, 53
71, 93, 45
72, 93, 40
73, 93, 27
74, 93, 21
75, 93, 14
76, 93, 10
85, 93, 10
86, 93, 8
87, 93, 6
88, 93, 12
90, 93, 6
17, 94, 7
18, 94, 11
19, 94, 12
20, 94, 12
21, 94, 9
31, 94, 27
32, 94, 30
33, 94, 31
34, 94, 26
35, 94, 27
36, 94, 31
37, 94, 29
38, 94, 49
39, 94, 41
40, 94, 36
41, 94, 25
66, 94, 48
67, 94, 58
68, 94, 62
69, 94, 60
70, 94, 65
71, 94, 48
72, 94, 44
73, 94, 34
74, 94, 31
75, 94, 24
76, 94, 18
77, 94, 13
85, 94, 6
86, 94, 9
87, 94, 8
88, 94, 11
89, 94, 8
90, 94, 5
91, 94, 3
14, 95, 13
15, 95, 13
16, 95, 15
17, 95, 14
18, 95, 18
19, 95, 13
30, 95, 29
31, 95, 36
32, 95, 39
33, 95, 31
34, 95, 39
35, 95, 40
36, 95, 51
37, 95, 50
38, 95, 55
39, 95, 49
40, 95, 39
67, 95, 67
68, 95, 72
69, 95, 66
70, 95, 78
71, 95, 62
72, 95, 62
73, 95, 49
74, 95, 45
75, 95, 35
76, 95, 26
77, 95, 28
85, 95, 13
86, 95, 12
87, 95, 10
88, 95, 15
89, 95, 11
90, 95, 7
13, 96, 12
14, 96, 14
15, 96, 14
16, 96, 17
17, 96, 14
18, 96, 14
19, 96, 12
30, 96, 26
31, 96, 30
32, 96, 30
33, 96, 29
34, 96, 32
35, 96, 33
36, 96, 47
37, 96, 44
38, 96, 43
39, 96, 38
40, 96, 19
67, 96, 50
68, 96, 64
69, 96, 57
70, 96, 63
71, 96, 60
72, 96, 53
73, 96, 50
74, 96, 43
75, 96, 39
76, 96, 29
77, 96, 27
78, 96, 18
84, 96, 9
85, 96, 12
86, 96, 10
87, 96, 12
88, 96, 17
89, 96, 10
90, 96, 9
12, 96, 5
20, 96, 8
29, 96, 22
79, 96, 11
12, 97, 5
13, 97, 10
14, 97, 10
15, 97, 10
16, 97, 11
17, 97, 10
18, 97, 12
19, 97, 13
20, 97, 15
21, 97, 15
28, 97, 23
29, 97, 25
30, 97, 28
31, 97, 28
32, 97, 26
33, 97, 29
34, 97, 30
35, 97, 37
36, 97, 48
37, 97, 47
38, 97, 36
39, 97, 27
40, 97, 18
68, 97, 52
69, 97, 49
70, 97, 59
71, 97, 54
72, 97, 56
73, 97, 50
74, 97, 46
75, 97, 43
76, 97, 35
77, 97, 30
78, 97, 19
79, 97, 15
80, 97, 20
81, 97, 9
83, 97, 10
84, 97, 8
85, 97, 8
86, 97, 7
87, 97, 6
88, 97, 9
89, 97, 5
90, 97, 4
12, 98, 4
13, 98, 9
14, 98, 10
15, 98, 10
16, 98, 13
17, 98, 11
18, 98, 13
19, 98, 14
20, 98, 14
21, 98, 16
28, 98, 23
29, 98, 25
30, 98, 25
31, 98, 26
32, 98, 23
33, 98, 26
34, 98, 27
35, 98, 36
36, 98, 46
37, 98, 42
38, 98, 27
39, 98, 18
69, 98, 43
70, 98, 54
71, 98, 46
72, 98, 49
73, 98, 54
74, 98, 46
75, 98, 32
76, 98, 29
77, 98, 26
78, 98, 19
79, 98, 18
80, 98, 18
81, 98, 13
82, 98, 11
83, 98, 10
84, 98, 7
85, 98, 8
86, 98, 7
87, 98, 7
88, 98, 9
89, 98, 7
13, 99, 8
14, 99, 11
15, 99, 10
16, 99, 12
17, 99, 11
18, 99, 11
19, 99, 9
20, 99, 10
21, 99, 12
22, 99, 14
24, 99, 19
25, 99, 19
28, 99, 21
29, 99, 22
30, 99, 21
31, 99, 21
32, 99, 20
33, 99, 18
34, 99, 23
35, 99, 27
36, 99, 34
37, 99, 33
38, 99, 24
39, 99, 14
70, 99, 38
71, 99, 37
72, 99, 39
73, 99, 42
74, 99, 47
75, 99, 39
76, 99, 25
77, 99, 24
78, 99, 17
79, 99, 14
80, 99, 16
81, 99, 11
82, 99, 13
83, 99, 12
84, 99, 8
85, 99, 7
86, 99, 9
87, 99, 7
88, 99, 8
89, 99, 4
51, 28, 4
49, 30, 5
51, 30, 6
52, 33, 6
52, 35, 6
48, 36, 6
49, 36, 6
51, 41, 30
50, 45, 31
50, 47, 33
51, 48, 48
50, 50, 48
51, 50, 56
50, 51, 40
52, 51, 52
51, 52, 55
52, 52, 56
50, 53, 43
51, 53, 46
52, 53, 49
50, 55, 50
51, 55, 54
52, 55, 57
50, 56, 52
51, 56, 56
52, 56, 59
53, 56, 63
49, 57, 36
50, 57, 55
51, 57, 54
52, 57, 62
53, 57, 63
49, 58, 38
50, 58, 52
51, 58, 53
52, 58, 57
53, 58, 60
48, 60, 32
49, 60, 45
50, 60, 61
51, 60, 65
52, 60, 71
53, 60, 72
54, 60, 77
55, 60, 61
48, 61, 22
49, 61, 34
50, 61, 47
51, 61, 43
52, 61, 49
53, 61, 50
54, 61, 51
55, 61, 47
50, 62, 54
51, 62, 51
52, 62, 58
53, 62, 56
54, 62, 61
55, 62, 58
48, 63, 40
49, 63, 51
50, 63, 60
51, 63, 50
52, 63, 51
53, 63, 55
54, 63, 61
55, 63, 58
48, 65, 48
49, 65, 45
50, 65, 52
51, 65, 46
52, 65, 45
53, 65, 45
54, 65, 59
55, 65, 55
48, 66, 59
49, 66, 54
50, 66, 60
51, 66, 51
52, 66, 46
53, 66, 37
54, 66, 55
55, 66, 58
48, 67, 53
49, 67, 47
50, 67, 53
51, 67, 37
52, 67, 39
53, 67, 30
54, 67, 41
55, 67, 48
56, 67, 58
48, 68, 53
49, 68, 48
50, 68, 44
51, 68, 39
52, 68, 38
53, 68, 32
54, 68, 43
55, 68, 47
56, 68, 59
57, 68, 47
48, 70, 43
49, 70, 38
50, 70, 36
51, 70, 29
52, 70, 26
53, 70, 28
54, 70, 44
55, 70, 43
56, 70, 53
57, 70, 47
48, 71, 52
49, 71, 39
50, 71, 37
51, 71, 26
52, 71, 22
53, 71, 22
54, 71, 33
55, 71, 38
56, 71, 56
57, 71, 45
48, 72, 48
49, 72, 35
50, 72, 27
51, 72, 17
52, 72, 18
53, 72, 19
54, 72, 23
55, 72, 40
56, 72, 49
57, 72, 44
58, 72, 61
49, 73, 28
50, 73, 25
51, 73, 22
52, 73, 18
53, 73, 24
54, 73, 30
55, 73, 35
56, 73, 48
57, 73, 39
58, 73, 60
59, 73, 58
60, 73, 52
51, 75, 17
52, 75, 12
53, 75, 20
54, 75, 21
55, 75, 30
56, 75, 38
57, 75, 43
58, 75, 63
59, 75, 63
60, 75, 61
50, 76, 12
51, 76, 14
52, 76, 12
53, 76, 12
54, 76, 14
55, 76, 17
56, 76, 27
57, 76, 29
58, 76, 43
59, 76, 52
60, 76, 57
47, 77, 40
51, 77, 13
52, 77, 11
53, 77, 14
54, 77, 17
55, 77, 21
56, 77, 31
57, 77, 35
58, 77, 44
59, 77, 52
60, 77, 65
51, 78, 12
52, 78, 8
53, 78, 9
54, 78, 16
55, 78, 19
56, 78, 27
57, 78, 31
58, 78, 49
59, 78, 62
60, 78, 78
51, 80, 8
52, 80, 7
53, 80, 8
54, 80, 14
55, 80, 15
56, 80, 18
57, 80, 22
59, 80, 39
60, 80, 58
61, 80, 58
52, 81, 6
53, 81, 6
54, 81, 9
55, 81, 14
56, 81, 14
57, 81, 20
58, 81, 25
59, 81, 35
60, 81, 58
61, 81, 59
52, 82, 5
53, 82, 7
54, 82, 11
55, 82, 14
56, 82, 16
57, 82, 22
58, 82, 25
60, 82, 58
61, 82, 71
62, 82, 70
52, 83, 3
53, 83, 5
54, 83, 12
55, 83, 8
56, 83, 12
57, 83, 16
58, 83, 21
59, 83, 26
60, 83, 50
62, 83, 52
63, 83, 61
52, 85, 5
53, 85, 6
54, 85, 7
55, 85, 8
56, 85, 7
57, 85, 10
58, 85, 11
59, 85, 16
60, 85, 36
61, 85, 43
63, 85, 64
52, 86, 2
53, 86, 5
54, 86, 9
55, 86, 9
56, 86, 13
57, 86, 12
58, 86, 16
59, 86, 26
60, 86, 33
61, 86, 45
62, 86, 56
63, 86, 68
52, 87, 1
53, 87, 5
54, 87, 7
55, 87, 8
56, 87, 8
57, 87, 9
58, 87, 11
59, 87, 17
60, 87, 25
61, 87, 37
63, 87, 65
52, 88, 2
53, 88, 3
55, 88, 8
56, 88, 11
57, 88, 12
58, 88, 12
59, 88, 18
60, 88, 22
61, 88, 27
52, 90, 2
53, 90, 2
55, 90, 7
56, 90, 8
57, 90, 9
58, 90, 11
59, 90, 14
60, 90, 17
61, 90, 22
62, 90, 39
63, 90, 46
52, 91, 2
53, 91, 4
54, 91, 10
55, 91, 9
56, 91, 9
57, 91, 11
58, 91, 10
59, 91, 13
60, 91, 16
61, 91, 23
62, 91, 38
63, 91, 55
64, 91, 58
52, 92, 2
53, 92, 3
55, 92, 4
56, 92, 5
57, 92, 9
58, 92, 9
59, 92, 8
60, 92, 12
61, 92, 19
62, 92, 22
63, 92, 36
64, 92, 37
65, 92, 35
52, 93, 2
56, 93, 6
57, 93, 11
58, 93, 11
59, 93, 12
60, 93, 15
61, 93, 22
62, 93, 32
63, 93, 32
64, 93, 36
65, 93, 40
41, 95, 29
52, 95, 1
56, 95, 8
57, 95, 10
58, 95, 9
59, 95, 12
60, 95, 16
61, 95, 24
62, 95, 30
63, 95, 37
64, 95, 42
65, 95, 44
66, 95, 51
41, 96, 12
52, 96, 1
56, 96, 4
57, 96, 6
58, 96, 7
59, 96, 8
60, 96, 10
61, 96, 11
62, 96, 15
63, 96, 22
64, 96, 28
65, 96, 31
66, 96, 39
52, 97, 1
53, 97, 2
57, 97, 11
58, 97, 9
59, 97, 11
60, 97, 13
61, 97, 12
62, 97, 14
63, 97, 18
64, 97, 23
65, 97, 26
66, 97, 34
67, 97, 42
26, 98, 20
27, 98, 21
57, 98, 6
58, 98, 6
59, 98, 9
60, 98, 10
61, 98, 10
62, 98, 10
63, 98, 14
64, 98, 19
65, 98, 20
66, 98, 27
67, 98, 38
68, 98, 44
30, 93, 18
31, 93, 19
29, 94, 22
30, 94, 23
27, 95, 24
28, 95, 30
29, 95, 30
25, 96, 15
26, 96, 14
27, 96, 19
28, 96, 18
80, 96, 8
81, 96, 6
22, 97, 13
23, 97, 16
24, 97, 19
25, 97, 20
26, 97, 22
27, 97, 24
22, 98, 14
23, 98, 14
24, 98, 14
25, 98, 22
23, 99, 13
26, 99, 17
27, 99, 17
52, 40, 27
52, 41, 33
52, 42, 36
52, 43, 43
53, 43, 34
51, 45, 34
52, 45, 50
53, 45, 50
51, 46, 37
52, 46, 42
53, 46, 39
51, 47, 47
52, 47, 49
53, 47, 46
52, 48, 51
52, 50, 56
53, 50, 47
51, 51, 48
53, 51, 47
54, 51, 34
55, 51, 25
53, 52, 56
55, 52, 39
55, 53, 31
53, 55, 57
54, 55, 61
55, 55, 43
54, 56, 55
55, 56, 43
54, 57, 54
55, 57, 39
54, 58, 61
55, 58, 48
56, 58, 29
56, 60, 47
56, 61, 40
57, 61, 21
47, 62, 18
48, 62, 34
49, 62, 43
56, 62, 49
57, 62, 27
47, 63, 14
56, 63, 54
57, 63, 30
47, 65, 35
56, 65, 61
57, 65, 49
47, 66, 56
56, 66, 72
57, 66, 50
46, 67, 31
47, 67, 51
57, 67, 44
58, 67, 37
46, 68, 37
47, 68, 53
58, 68, 42
46, 70, 44
47, 70, 53
58, 70, 57
46, 71, 49
47, 71, 51
58, 71, 52
45, 72, 33
46, 72, 50
47, 72, 53
59, 72, 42
60, 72, 34
45, 73, 38
46, 73, 50
47, 73, 48
45, 75, 50
46, 75, 58
47, 75, 58
45, 76, 38
46, 76, 42
45, 77, 51
46, 77, 45
46, 78, 46
62, 81, 57
44, 83, 41
45, 83, 37
46, 86, 15
63, 88, 50
12, 0, 6
13, 0, 2
62, 0, 5
63, 0, 4
64, 0, 6
65, 0, 2
12, 1, 2
13, 1, 1
12, 2, 2
13, 2, 1
12, 3, 2
13, 3, 1
12, 4, 4
13, 4, 2
12, 5, 2
13, 5, 1
12, 6, 1
13, 6, 1
12, 7, 1
13, 7, 1
12, 8, 7
13, 8, 4
12, 9, 4
13, 9, 2
12, 10, 4
13, 10, 2
12, 11, 4
13, 11, 2
12, 12, 4
13, 12, 2
96, 13, 7
70, 32, 2
69, 34, 4
71, 34, 3
72, 34, 2
70, 34, 5
70, 35, 6
71, 35, 3
70, 36, 6
71, 36, 4
69, 37, 4
70, 37, 6
71, 37, 4
72, 37, 2
69, 38, 3
71, 38, 3
72, 38, 2
54, 52, 44
57, 52, 8
58, 52, 6
56, 52, 18
53, 53, 48
54, 53, 45
56, 53, 16
57, 53, 10
51, 54, 52
53, 54, 57
55, 54, 37
56, 54, 22
57, 54, 9
56, 55, 23
57, 55, 15
56, 56, 27
57, 56, 15
56, 57, 21
57, 57, 12
41, 58, 2
42, 58, 6
57, 58, 18
41, 59, 4
42, 59, 5
48, 59, 21
52, 59, 46
53, 59, 53
54, 59, 53
55, 59, 46
56, 59, 29
57, 59, 14
41, 60, 3
57, 60, 26
41, 61, 4
41, 62, 7
58, 62, 17
41, 63, 5
58, 63, 17
43, 64, 9
47, 64, 31
52, 64, 48
53, 64, 51
54, 64, 56
55, 64, 51
56, 64, 64
57, 64, 41
58, 64, 28
38, 65, 7
39, 65, 7
40, 65, 12
43, 65, 17
58, 65, 37
59, 65, 20
38, 66, 5
39, 66, 4
42, 66, 8
43, 66, 9
58, 66, 35
59, 66, 17
38, 67, 2
39, 67, 5
42, 67, 10
43, 67, 8
59, 67, 13
38, 68, 4
41, 68, 9
42, 68, 8
59, 68, 21
38, 69, 10
41, 69, 15
42, 69, 15
47, 69, 53
48, 69, 49
51, 69, 34
52, 69, 28
53, 69, 31
54, 69, 42
56, 69, 63
57, 69, 52
58, 69, 47
59, 69, 30
46, 69, 45
55, 69, 45
40, 70, 14
41, 70, 14
42, 70, 10
59, 70, 30
40, 71, 10
41, 71, 12
59, 71, 36
39, 72, 8
40, 72, 14
41, 72, 10
65, 72, 5
39, 73, 16
40, 73, 20
41, 73, 20
39, 74, 11
40, 74, 16
41, 74, 11
55, 74, 23
56, 74, 33
57, 74, 29
58, 74, 51
59, 74, 46
60, 74, 41
38, 75, 8
39, 75, 14
40, 75, 18
38, 76, 13
39, 76, 16
40, 76, 22
38, 77, 14
39, 77, 13
37, 78, 17
38, 78, 17
39, 78, 22
67, 78, 11
68, 78, 8
35, 79, 6
36, 79, 9
37, 79, 11
38, 79, 14
39, 79, 15
58, 79, 34
59, 79, 37
60, 79, 56
61, 79, 57
35, 80, 11
36, 80, 14
37, 80, 17
38, 80, 16
39, 80, 19
68, 80, 11
35, 81, 12
36, 81, 15
37, 81, 11
38, 81, 16
39, 81, 15
35, 82, 19
36, 82, 21
37, 82, 23
38, 82, 26
59, 82, 40
34, 82, 11
35, 83, 15
36, 83, 14
37, 83, 15
61, 83, 47
34, 84, 12
35, 84, 16
36, 84, 19
37, 84, 21
44, 84, 41
59, 84, 27
60, 84, 45
61, 84, 46
62, 84, 53
63, 84, 63
70, 84, 6
71, 84, 6
32, 85, 6
33, 85, 12
34, 85, 15
35, 85, 17
36, 85, 18
44, 85, 43
62, 85, 53
70, 85, 8
71, 85, 6
31, 86, 9
32, 86, 18
33, 86, 17
34, 86, 20
35, 86, 26
36, 86, 29
44, 86, 38
69, 86, 16
70, 86, 12
71, 86, 11
72, 86, 9
31, 87, 11
32, 87, 11
33, 87, 13
34, 87, 13
35, 87, 15
44, 87, 39
62, 87, 47
71, 87, 12
72, 87, 8
31, 88, 15
32, 88, 18
33, 88, 18
34, 88, 18
44, 88, 29
62, 88, 35
71, 88, 14
72, 88, 11
31, 89, 14
32, 89, 14
33, 89, 14
43, 89, 48
44, 89, 24
58, 89, 10
59, 89, 18
60, 89, 22
61, 89, 32
62, 89, 37
63, 89, 52
64, 89, 53
31, 90, 20
32, 90, 15
43, 90, 45
44, 90, 26
64, 90, 53
26, 91, 14
28, 91, 15
29, 91, 18
30, 91, 21
31, 91, 28
32, 91, 22
74, 91, 18
75, 91, 12
27, 91, 13
25, 92, 12
26, 92, 10
27, 92, 8
28, 92, 10
29, 92, 13
30, 92, 12
31, 92, 16
24, 93, 9
25, 93, 14
26, 93, 12
28, 93, 16
29, 93, 15
25, 94, 20
26, 94, 17
27, 94, 19
28, 94, 17
62, 94, 26
63, 94, 33
64, 94, 36
65, 94, 37
24, 95, 21
25, 95, 22
26, 95, 18
24, 96, 11
67, 99, 29
68, 99, 24
69, 99, 27
11, 0, 1
56, 6, 1
59, 6, 3
55, 8, 2
58, 8, 1
56, 8, 1
55, 9, 1
56, 9, 2
57, 9, 1
56, 10, 2
57, 10, 1
59, 10, 1
59, 11, 2
58, 12, 2
59, 12, 1
52, 32, 4
53, 32, 3
54, 32, 2
56, 32, 3
58, 32, 3
59, 32, 2
53, 33, 6
54, 33, 3
55, 33, 5
56, 33, 6
59, 33, 2
51, 33, 6
57, 33, 3
58, 33, 2
53, 34, 7
54, 34, 5
55, 34, 6
56, 34, 6
59, 34, 3
51, 35, 6
53, 35, 9
54, 35, 12
55, 35, 17
56, 35, 19
57, 35, 12
58, 35, 9
59, 35, 5
52, 36, 5
53, 36, 9
54, 36, 13
55, 36, 23
56, 36, 25
57, 36, 13
58, 36, 8
51, 37, 11
52, 37, 15
53, 37, 9
54, 37, 22
55, 37, 32
56, 37, 28
57, 37, 14
58, 37, 9
59, 37, 6
47, 38, 4
48, 38, 6
50, 38, 14
